Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,14.908000,15.280000,14.786000,14.982000,14.012153,9098500
2019-01-03,14.960000,15.420000,14.830000,15.400000,14.403092,9621000
2019-01-04,15.300000,15.896000,15.200000,15.600000,14.590146,10523000
2019-01-07,15.400000,15.826000,15.400000,15.700000,14.683672,5744000
2019-01-08,15.734000,15.834000,15.590000,15.740000,14.721084,6559000
2019-01-09,15.690000,15.990000,15.634000,15.990000,14.954899,6111500
2019-01-10,16.100000,16.400000,16.052000,16.198000,15.149434,8517500
2019-01-11,16.090000,16.296000,16.068001,16.266001,15.213034,6973000
2019-01-14,16.264000,16.806000,16.150000,16.642000,15.564694,7829500
2019-01-15,16.628000,16.730000,16.410000,16.712000,15.630162,6720000
2019-01-16,16.614000,16.747999,16.524000,16.712000,15.630162,7571500
2019-01-17,16.698000,16.976000,16.532000,16.704000,15.622678,7665500
2019-01-18,16.698000,16.816000,16.441999,16.559999,15.488001,9365500
2019-01-21,16.502001,16.924000,16.264000,16.830000,15.740521,4610500
2019-01-22,16.889999,16.964001,16.341999,16.400000,15.338359,5379000
2019-01-23,16.548000,16.761999,16.464001,16.600000,15.525413,6550500
2019-01-24,16.660000,16.906000,16.573999,16.798000,15.710596,7084000
2019-01-28,16.875999,17.167999,16.752001,16.820000,15.731170,5390500
2019-01-29,16.936001,17.320000,16.936001,17.320000,16.198803,4421500
2019-01-30,17.336000,17.799999,17.212000,17.600000,16.460680,9803500
2019-01-31,17.760000,17.796000,17.486000,17.629999,16.488733,14482000
2019-02-01,17.642000,17.820000,17.474001,17.642000,16.499958,4982500
2019-02-04,17.612000,17.700001,17.458000,17.590000,16.451326,3478500
2019-02-05,17.466000,17.559999,17.212000,17.372000,16.247437,6830000
2019-02-06,17.209999,17.360001,17.148001,17.292000,16.172617,5509000
2019-02-07,17.294001,17.434000,17.021999,17.073999,15.968728,5764000
2019-02-08,17.073999,17.108000,16.908001,16.980000,15.880812,4867000
2019-02-11,17.002001,17.098000,16.615999,16.700001,15.618938,5587500
2019-02-12,16.858000,16.927999,16.448000,16.642000,15.564694,6847000
2019-02-13,16.754000,16.878000,16.510000,16.878000,15.785417,6133500
2019-02-14,16.868000,16.868000,16.412001,16.860001,15.768581,5337000
2019-02-15,16.820000,16.982000,16.638000,16.799999,15.712463,6990000
2019-02-18,16.799999,16.888000,16.542000,16.798000,15.710596,3795000
2019-02-19,16.798000,17.091999,16.798000,16.964001,15.865849,11330000
2019-02-20,16.926001,17.084000,16.792000,16.870001,15.777933,5802000
2019-02-21,17.002001,17.002001,16.615999,16.760000,15.675054,7261500
2019-02-22,16.903999,16.940001,16.632000,16.870001,15.777933,6054000
2019-02-25,16.870001,16.990000,16.643999,16.798000,15.710596,3377000
2019-02-26,16.830000,16.830000,16.642000,16.722000,15.639516,3022000
2019-02-27,16.664000,16.700001,16.483999,16.596001,15.521671,4671000
2019-02-28,16.521999,16.628000,16.204000,16.426001,15.362676,10796500
2019-03-01,16.430000,16.648001,16.247999,16.493999,15.426272,5276000
2019-03-06,16.350000,16.482000,16.090000,16.170000,15.123247,4103500
2019-03-07,16.218000,16.270000,16.034000,16.070000,15.029720,9259500
2019-03-08,16.048000,16.608000,16.004000,16.500000,15.431885,4650000
2019-03-11,16.502001,16.594000,16.128000,16.280001,15.226127,8894000
2019-03-12,16.299999,16.587999,16.266001,16.497999,15.430013,5782000
2019-03-13,16.528000,16.559999,16.365999,16.490000,15.422532,5446500
2019-03-14,16.412001,16.639999,16.302000,16.400000,15.338359,11422000
2019-03-15,16.430000,16.559999,16.400000,16.469999,15.403828,8309500
2019-03-18,16.497999,16.587999,16.344000,16.587999,15.514188,3471000
2019-03-19,16.572001,16.684000,16.334000,16.365999,15.306560,3685500
2019-03-20,16.298000,16.445999,16.136000,16.250000,15.198069,3743500
2019-03-21,16.240000,16.309999,15.814000,16.150000,15.104542,4389500
2019-03-22,15.914000,16.030001,15.800000,15.950000,14.917489,4966000
2019-03-25,15.850000,16.082001,15.732000,16.000000,14.964252,3461000
2019-03-26,16.040001,16.146000,15.858000,16.146000,15.100801,6140000
2019-03-27,15.990000,16.073999,15.438000,15.590000,14.580793,7140000
2019-03-28,15.520000,16.098000,15.420000,15.800000,14.777200,9986000
2019-03-29,15.846000,16.384001,15.794000,16.000000,14.964252,6121000
2019-04-01,16.180000,16.180000,15.562000,16.000000,14.964252,5077000
2019-04-02,16.096001,16.246000,15.980000,16.063999,15.024109,14912500
2019-04-03,16.202000,16.240000,15.874000,15.904000,14.874466,2800500
2019-04-04,15.904000,16.318001,15.900000,16.219999,15.170011,5456500
2019-04-05,16.370001,16.576000,16.266001,16.559999,15.488001,4979000
2019-04-08,16.660000,16.660000,16.282000,16.493999,15.426272,4059500
2019-04-09,16.462000,16.462000,16.014000,16.120001,15.076485,5087500
2019-04-10,16.186001,16.236000,15.866000,16.000000,14.964252,5180000
2019-04-11,16.063999,16.120001,15.700000,15.900000,14.870725,4769000
2019-04-12,15.740000,16.000000,15.614000,15.742000,14.722954,9185000
2019-04-15,15.894000,16.028000,15.694000,15.970000,14.936194,7246500
2019-04-16,15.922000,16.054001,15.752000,15.870000,14.842669,6077500
2019-04-17,15.888000,15.914000,15.374000,15.620000,14.608851,9569000
2019-04-18,15.720000,15.994000,15.560000,15.980000,14.945546,4249000
2019-04-22,15.966000,16.104000,15.762000,15.998000,14.962382,3883500
2019-04-23,16.125999,16.209999,15.948000,16.004000,14.967994,5187000
2019-04-24,15.988000,16.046000,15.732000,15.940000,14.908135,7202500
2019-04-25,15.860000,16.438000,15.860000,16.150000,15.104542,16789000
2019-04-26,16.134001,16.312000,16.054001,16.172001,15.125119,6400500
2019-04-29,16.219999,16.378000,16.063999,16.160000,15.113894,4408000
2019-04-30,16.323999,16.440001,16.118000,16.420000,15.357064,9255000
2019-05-02,16.250000,16.308001,15.972000,16.219999,15.347601,2767000
2019-05-03,16.218000,16.219999,15.960000,16.028000,15.165927,6293500
2019-05-06,15.860000,16.004000,15.730000,15.882000,15.027781,3648500
2019-05-07,15.800000,15.968000,15.670000,15.920000,15.063737,3772500
2019-05-08,16.002001,16.200001,15.882000,15.962000,15.103477,4424500
2019-05-09,15.858000,16.156000,15.762000,16.120001,15.252980,3020500
2019-05-10,16.080000,16.285999,15.752000,16.205999,15.334353,5310500
2019-05-13,15.840000,15.902000,15.750000,15.862000,15.008857,4282500
2019-05-14,15.826000,16.004000,15.708000,16.004000,15.143218,3323000
2019-05-15,15.960000,16.500000,15.770000,16.417999,15.534951,9019500
2019-05-16,16.218000,16.500000,16.068001,16.200001,15.328677,9622500
2019-05-17,16.160000,16.476000,15.818000,15.922000,15.065629,6604500
2019-05-20,16.070000,16.469999,15.876000,16.459999,15.574691,4708500
2019-05-21,16.459999,16.760000,16.379999,16.760000,15.858558,6201500
2019-05-22,16.822001,16.822001,16.554001,16.667999,15.771504,3737500
2019-05-23,16.698000,16.770000,16.408001,16.500000,15.612541,4346000
2019-05-24,16.691999,16.691999,16.150000,16.252001,15.377882,5225500
2019-05-27,16.278000,16.445999,16.230000,16.398001,15.516027,3193500
2019-05-28,16.500000,16.568001,16.214001,16.554001,15.663639,12771500
2019-05-29,16.549999,16.698000,16.379999,16.695999,15.797997,5770500
2019-05-30,16.719999,17.158001,16.540001,17.080000,16.161346,5894000
2019-05-31,17.100000,17.497999,17.014000,17.230000,16.303278,12193500
2019-06-03,17.250000,17.402000,17.106001,17.379999,16.445211,4314000
2019-06-04,17.340000,17.398001,17.120001,17.208000,16.282461,6538500
2019-06-05,17.323999,17.365999,17.167999,17.198000,16.272999,3254000
2019-06-06,17.356001,17.370001,17.158001,17.280001,16.350590,3195500
2019-06-07,17.252001,17.624001,17.252001,17.624001,16.676088,7111000
2019-06-10,17.568001,17.614000,17.205999,17.400000,16.464134,15295000
2019-06-11,17.400000,17.662001,17.257999,17.662001,16.712044,4589000
2019-06-12,17.615999,17.643999,17.344000,17.480000,16.539831,4288500
2019-06-13,17.600000,17.860001,17.556000,17.750000,16.795309,4856000
2019-06-14,17.656000,17.968000,17.612000,17.879999,16.918318,5400500
2019-06-17,17.837999,17.976000,17.742001,17.806000,16.848297,3617500
2019-06-18,17.900000,17.944000,17.757999,17.922001,16.958059,5033000
2019-06-19,17.922001,18.128000,17.730000,18.100000,17.126484,3901000
2019-06-21,18.204000,18.364000,18.011999,18.238001,17.257063,8321000
2019-06-24,18.190001,18.382000,17.910000,18.148001,17.171904,5434500
2019-06-25,18.020000,18.186001,17.634001,17.832001,16.872900,5551000
2019-06-26,17.770000,17.927999,17.624001,17.799999,16.842621,4048000
2019-06-27,17.612000,18.114000,17.507999,18.114000,17.139730,4683000
2019-06-28,18.139999,18.580000,18.048000,18.360001,17.372501,8777000
2019-07-01,18.360001,18.586000,18.058001,18.058001,17.086744,3996000
2019-07-02,18.059999,18.150000,17.834000,18.025999,17.056465,3999500
2019-07-03,17.954000,18.598000,17.893999,18.598000,17.597700,4223000
2019-07-04,18.598000,18.844000,18.530001,18.818001,17.805868,4253000
2019-07-05,18.716000,18.865999,18.600000,18.860001,17.845608,3533500
2019-07-08,18.898001,19.452000,18.792000,19.260000,18.224094,4910500
2019-07-10,19.434000,19.927999,19.340000,19.427999,18.383059,10147500
2019-07-11,19.459999,19.754000,19.313999,19.754000,18.691523,8480000
2019-07-12,19.629999,19.782000,19.270000,19.270000,18.233555,8802500
2019-07-15,19.440001,19.440001,18.969999,19.180000,18.148397,3508500
2019-07-16,19.000000,19.181999,18.990000,18.990000,17.968615,3172000
2019-07-17,19.038000,19.270000,18.798000,18.958000,17.938337,5818500
2019-07-18,19.054001,19.076000,18.822001,19.072001,18.046206,3340500
2019-07-19,19.024000,19.059999,18.840000,18.851999,17.838037,2606500
2019-07-22,18.809999,19.076000,18.770000,18.972000,17.951584,5212000
2019-07-23,18.972000,19.200001,18.917999,19.166000,18.135149,3770500
2019-07-24,19.198000,19.243999,18.516001,18.532000,17.535248,10556500
2019-07-25,18.662001,18.704000,18.164000,18.299999,17.315727,7823000
2019-07-26,18.256001,18.436001,18.250000,18.354000,17.366825,8247500
2019-07-29,18.354000,18.796000,18.312000,18.796000,17.785049,4229500
2019-07-30,18.874001,19.018000,18.670000,18.848000,17.834251,5327000
2019-07-31,18.902000,19.034000,18.771999,18.900000,17.883457,10097500
2019-08-01,19.014000,19.520000,18.822001,18.950001,17.930767,15711500
2019-08-02,18.959999,19.118000,18.639999,18.962000,17.942122,9332500
2019-08-05,18.695999,18.848000,18.430000,18.598000,17.597700,6555000
2019-08-06,18.596001,19.115999,18.510000,19.000000,17.978079,11430000
2019-08-07,18.900000,19.066000,18.600000,19.000000,17.978079,5772000
2019-08-08,18.996000,19.392000,18.886000,19.138000,18.108656,7021000
2019-08-09,19.020000,19.496000,18.986000,19.496000,18.447401,4034000
2019-08-12,19.264000,19.296000,18.916000,19.120001,18.091623,4770000
2019-08-13,18.900000,19.483999,18.690001,19.450001,18.403875,5649500
2019-08-14,19.299999,19.384001,18.940001,18.941999,17.923197,5521000
2019-08-15,19.115999,19.660000,18.704000,18.840000,17.826685,7218000
2019-08-16,18.972000,19.400000,18.972000,19.400000,18.356564,5373500
2019-08-19,19.480000,19.535999,19.094000,19.313999,18.275188,3248000
