Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,18.038237,18.167793,17.679464,17.978441,17.376766,2180841
2016-07-19,17.848885,18.008339,17.759192,17.918646,17.318975,1528616
2016-07-20,17.988407,18.038237,17.838919,18.038237,17.434563,1655950
2016-07-21,18.038237,18.277418,17.898714,18.058168,17.453831,1860348
2016-07-22,18.197691,18.197691,17.868816,17.948544,17.347874,1654947
2016-07-25,17.958509,18.028271,17.470182,17.848885,17.251549,1282476
2016-07-26,17.868816,17.928612,17.669498,17.669498,17.078169,1244948
2016-07-27,17.779123,18.705950,17.589771,18.317282,17.704271,1983568
2016-07-28,18.387041,18.426907,17.858850,18.177759,17.569420,1634577
2016-07-29,18.277418,19.283972,17.988407,19.084654,18.445961,4086745
2016-08-01,19.433458,19.632776,19.184313,19.283972,18.638611,3011476
2016-08-02,18.865404,19.234142,18.446838,18.945131,18.311110,2020093
2016-08-03,18.935165,19.124517,18.367111,19.104586,18.465225,2240244
2016-08-04,19.293938,19.901855,19.084654,19.234142,18.590448,2123646
2016-08-05,19.632776,19.632776,18.795643,19.293938,18.648241,1618823
2016-08-08,19.363697,19.363697,18.745813,18.745813,18.118462,1683243
2016-08-09,18.735847,18.955097,18.516600,18.835506,18.205153,2043874
2016-08-10,18.915234,18.935165,18.227589,18.426907,17.810226,1797634
2016-08-11,18.576393,19.333801,18.237555,19.134483,18.494125,2496518
2016-08-12,19.493256,20.360287,19.224176,20.021446,19.351402,4173441
2016-08-15,20.031412,20.509773,19.752367,20.320421,19.640375,2679242
2016-08-16,20.360287,20.360287,19.682606,19.901855,19.235815,2167094
2016-08-17,19.991549,20.091208,19.214211,19.523151,18.869787,2396678
2016-08-18,19.543083,19.662676,18.686020,18.686020,18.060671,2880127
2016-08-19,18.795643,19.283972,18.486700,18.935165,18.301476,1980056
2016-08-22,19.034824,19.034824,18.117964,18.237555,17.627213,2587930
2016-08-23,18.426907,18.845472,18.257486,18.586361,17.964346,1993402
2016-08-24,18.725882,19.044790,18.387041,19.034824,18.397799,3179649
2016-08-25,19.104586,19.124517,18.616257,18.735847,18.108829,1310371
2016-08-26,18.935165,19.563017,18.556461,18.945131,18.311110,3167909
2016-08-29,18.975029,19.602879,18.885336,19.563017,18.908314,1635280
2016-08-30,19.582947,19.602879,18.855438,19.513186,18.860151,1699699
2016-08-31,19.433458,19.493256,18.446838,19.164381,18.523022,4146047
2016-09-01,19.204245,19.493256,18.895302,19.383631,18.734934,4284118
2016-09-02,19.503220,19.842060,19.483290,19.842060,19.178024,1898879
2016-09-05,19.931753,19.981583,19.622810,19.981583,19.312872,677812
2016-09-06,19.981583,20.001514,19.642742,19.941719,19.274345,1368369
2016-09-08,19.981583,20.240696,19.672640,20.170935,19.495890,1979755
2016-09-09,20.131071,20.131071,19.363697,19.553049,18.898680,1947846
2016-09-12,19.313869,19.592913,18.895302,19.413528,18.763830,1358736
2016-09-13,19.154415,19.224176,18.566427,19.024858,18.388168,1726491
2016-09-14,19.094620,19.094620,18.636189,18.835506,18.205153,1581998
2016-09-15,19.034824,19.214211,18.676052,19.194279,18.551920,2420058
2016-09-16,19.124517,19.144449,18.606293,18.676052,18.051035,1935203
2016-09-19,18.815575,19.134483,18.486700,18.835506,18.205153,1210932
2016-09-20,19.004927,19.024858,18.566427,18.735847,18.108829,980244
2016-09-21,18.935165,19.393597,18.486700,19.363697,18.715668,1535941
2016-09-22,19.582947,19.951685,19.214211,19.523151,18.869787,2879726
