Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,0.289458,0.301980,0.289407,0.299371,0.299371,1522529
2019-01-02,0.300770,0.318269,0.297464,0.316489,0.316489,1637715
2019-01-03,0.316530,0.372249,0.315525,0.365974,0.365974,10890273
2019-01-04,0.368733,0.450038,0.367064,0.437175,0.437175,24652793
2019-01-05,0.439706,0.443555,0.387636,0.395948,0.395948,13064911
2019-01-06,0.396251,0.402905,0.373846,0.397010,0.397010,7628848
2019-01-07,0.397072,0.409975,0.371402,0.376474,0.376474,5182374
2019-01-08,0.377736,0.424596,0.365395,0.424198,0.424198,6481963
2019-01-09,0.428384,0.435931,0.401065,0.401805,0.401805,8182734
2019-01-10,0.400968,0.406695,0.346560,0.354604,0.354604,5524822
2019-01-11,0.354977,0.463850,0.353391,0.444193,0.444193,14491941
2019-01-12,0.444803,0.469002,0.407561,0.412244,0.412244,15375000
2019-01-13,0.410553,0.451917,0.381357,0.444261,0.444261,9558626
2019-01-14,0.441589,0.498074,0.424715,0.485660,0.485660,17594771
2019-01-15,0.487361,0.557111,0.465549,0.518795,0.518795,26829916
2019-01-16,0.520065,0.541322,0.482514,0.497374,0.497374,18011677
2019-01-17,0.495978,0.498681,0.473998,0.483012,0.483012,11096121
2019-01-18,0.482481,0.507996,0.469729,0.500732,0.500732,8659548
2019-01-19,0.500851,0.500851,0.475322,0.491470,0.491470,7015260
2019-01-20,0.490917,0.497290,0.471904,0.490123,0.490123,7018434
2019-01-21,0.490262,0.524284,0.476899,0.503412,0.503412,9503123
2019-01-22,0.501980,0.565396,0.501980,0.540335,0.540335,13998683
2019-01-23,0.540244,0.551630,0.507175,0.509976,0.509976,10344545
2019-01-24,0.509978,0.511099,0.479080,0.504242,0.504242,8538515
2019-01-25,0.508690,0.518510,0.477191,0.479549,0.479549,8985719
2019-01-26,0.479245,0.491413,0.468378,0.472149,0.472149,5982204
2019-01-27,0.469769,0.469769,0.430183,0.433749,0.433749,10244607
2019-01-28,0.434140,0.434650,0.357930,0.413490,0.413490,13461911
2019-01-29,0.413458,0.462636,0.412659,0.455235,0.455235,18998440
2019-01-30,0.453444,0.453444,0.421108,0.426929,0.426929,8965899
