Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,0.463073,0.482144,0.460394,0.474699,0.474699,714132
2019-01-02,0.475336,0.485825,0.463116,0.485319,0.485319,3754443
2019-01-03,0.485028,0.485149,0.481733,0.482134,0.482134,3296793
2019-01-04,0.482141,0.483708,0.481659,0.483029,0.483029,3284328
2019-01-05,0.482952,0.484049,0.482907,0.483224,0.483224,3193352
2019-01-06,0.483210,0.484676,0.482381,0.484338,0.484338,3190480
2019-01-07,0.484425,0.484577,0.481211,0.481431,0.481431,3489123
2019-01-08,0.481540,0.488163,0.481240,0.484993,0.484993,3420650
2019-01-09,0.485136,0.496549,0.482961,0.495942,0.495942,841152
2019-01-10,0.496456,0.505463,0.447318,0.452833,0.452833,766981
2019-01-11,0.453509,0.458224,0.447388,0.449763,0.449763,559924
2019-01-12,0.450424,0.451772,0.419879,0.424779,0.424779,654672
2019-01-13,0.424971,0.429180,0.387247,0.394705,0.394705,709305
2019-01-14,0.394865,0.424854,0.394186,0.416643,0.416643,479148
2019-01-15,0.416456,0.421703,0.403261,0.407958,0.407958,551739
2019-01-16,0.407576,0.434913,0.406323,0.424904,0.424904,514023
2019-01-17,0.424462,0.429829,0.423521,0.427025,0.427025,472249
2019-01-18,0.427171,0.438167,0.425441,0.437198,0.437198,486342
2019-01-19,0.437163,0.448603,0.429505,0.437358,0.437358,573952
2019-01-20,0.437249,0.441715,0.425371,0.428458,0.428458,573281
2019-01-21,0.428368,0.433852,0.421142,0.423494,0.423494,1106419
2019-01-22,0.423228,0.428462,0.415450,0.423890,0.423890,921641
2019-01-23,0.423875,0.425347,0.412962,0.425347,0.425347,803176
2019-01-24,0.421965,0.425025,0.413280,0.419585,0.419585,1166729
2019-01-25,0.420030,0.423538,0.412769,0.414860,0.414860,1335099
2019-01-26,0.414973,0.418771,0.410362,0.410441,0.410441,1336560
2019-01-27,0.410914,0.410914,0.398980,0.402173,0.402173,1631404
2019-01-28,0.402109,0.404839,0.376584,0.378758,0.378758,2637806
2019-01-29,0.378462,0.381507,0.366635,0.372959,0.372959,2254263
2019-01-30,0.372874,0.379684,0.369705,0.379684,0.379684,2950624
2019-01-31,0.379090,0.380596,0.371987,0.378969,0.378969,2498650
2019-02-01,0.379172,0.383738,0.375959,0.382546,0.382546,3983833
2019-02-02,0.382092,0.383219,0.377294,0.381045,0.381045,1902184
2019-02-03,0.380690,0.382937,0.373000,0.373650,0.373650,3472421
2019-02-04,0.373589,0.375107,0.367910,0.369976,0.369976,9201165
2019-02-05,0.369666,0.374384,0.367595,0.371490,0.371490,2195289
2019-02-06,0.371413,0.375526,0.365713,0.367485,0.367485,5215259
2019-02-07,0.367889,0.370001,0.362385,0.363864,0.363864,931032
2019-02-08,0.364471,0.388219,0.359823,0.387649,0.387649,3215684
2019-02-09,0.388303,0.397692,0.378386,0.379750,0.379750,1639116
2019-02-10,0.379457,0.380715,0.374386,0.379014,0.379014,2737184
2019-02-11,0.379033,0.386443,0.378690,0.383347,0.383347,2666256
2019-02-12,0.383783,0.390428,0.380362,0.389957,0.389957,2423798
2019-02-13,0.389754,0.396450,0.387506,0.394754,0.394754,1872066
2019-02-14,0.394803,0.412129,0.394374,0.411214,0.411214,2417774
2019-02-15,0.411767,0.454976,0.411618,0.448514,0.448514,2579809
2019-02-16,0.448717,0.461859,0.426479,0.433065,0.433065,2263298
2019-02-17,0.435458,0.446393,0.432987,0.436943,0.436943,1865190
2019-02-18,0.436952,0.462751,0.436246,0.453744,0.453744,2812974
2019-02-19,0.454115,0.463598,0.445682,0.451244,0.451244,2570898
2019-02-20,0.452018,0.464426,0.443580,0.463852,0.463852,1901814
2019-02-21,0.463576,0.464355,0.437685,0.438406,0.438406,2258275
2019-02-22,0.438034,0.451751,0.437903,0.446460,0.446460,3525863
2019-02-23,0.446159,0.457940,0.440656,0.451031,0.451031,3987855
2019-02-24,0.450847,0.462148,0.425359,0.425359,0.425359,3448860
2019-02-25,0.425133,0.438305,0.423494,0.430430,0.430430,3388040
2019-02-26,0.429614,0.431939,0.402687,0.407840,0.407840,4253910
2019-02-27,0.408188,0.418069,0.406759,0.411866,0.411866,5092529
2019-02-28,0.411682,0.413341,0.405568,0.410030,0.410030,3289303
2019-03-01,0.409746,0.416146,0.408032,0.411654,0.411654,5116450
2019-03-02,0.410496,0.413108,0.402604,0.406324,0.406324,4317693
2019-03-03,0.405552,0.422028,0.402475,0.405318,0.405318,4894782
2019-03-04,0.404982,0.412259,0.397950,0.405765,0.405765,4848080
2019-03-05,0.407429,0.424089,0.404828,0.419979,0.419979,4415497
2019-03-06,0.419525,0.428369,0.416374,0.419850,0.419850,4784500
2019-03-07,0.420810,0.423855,0.413826,0.417988,0.417988,5129994
2019-03-08,0.418514,0.422063,0.407800,0.411166,0.411166,5101664
2019-03-09,0.412877,0.420104,0.407882,0.417429,0.417429,4670527
2019-03-10,0.418145,0.467636,0.416513,0.453918,0.453918,6465065
2019-03-11,0.454303,0.483927,0.448672,0.453566,0.453566,5460803
2019-03-12,0.453693,0.462082,0.435719,0.458630,0.458630,5170766
2019-03-13,0.459547,0.461793,0.444895,0.453465,0.453465,4759526
2019-03-14,0.452846,0.452865,0.440178,0.448842,0.448842,5568959
2019-03-15,0.448479,0.454955,0.446222,0.452486,0.452486,5032533
2019-03-16,0.452566,0.510280,0.451350,0.504310,0.504310,6822114
2019-03-17,0.502719,0.504862,0.484487,0.494686,0.494686,5422359
