Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,30.458393,32.097584,30.264280,31.979931,31.979931,379429124
2019-01-02,32.021229,33.793324,31.765974,33.433681,33.433681,414331918
2019-01-03,33.353573,33.420704,31.592480,32.026699,32.026699,345068249
2019-01-04,32.016525,33.023350,31.437557,32.404167,32.404167,391010579
2019-01-05,32.345547,36.143440,32.344795,34.936867,34.936867,640607603
2019-01-06,34.847218,39.959141,34.784061,39.298855,39.298855,809493170
2019-01-07,39.279751,39.647560,37.613743,37.806274,37.806274,586891613
2019-01-08,37.918991,40.950657,37.918991,39.479717,39.479717,643946959
2019-01-09,39.446453,40.278614,38.902725,38.985535,38.985535,504601883
2019-01-10,38.987137,39.524033,33.031750,33.866009,33.866009,701124437
2019-01-11,33.683475,34.098728,32.046043,32.327629,32.327629,628980637
2019-01-12,32.456207,32.938995,32.030506,32.384426,32.384426,491524393
2019-01-13,32.395824,33.138565,30.127712,30.332897,30.332897,564244096
2019-01-14,30.378098,32.733948,30.310152,32.358242,32.358242,593098938
2019-01-15,32.384205,32.706947,31.079927,31.507069,31.507069,527294088
2019-01-16,31.438589,32.246391,31.268059,31.823418,31.823418,539347966
2019-01-17,31.850113,31.946886,30.676147,31.888651,31.888651,609389197
2019-01-18,31.913450,31.940603,30.955570,31.311487,31.311487,566482194
2019-01-19,31.480209,33.112358,31.368427,32.550724,32.550724,585789957
2019-01-20,32.490044,33.354145,30.935497,31.176407,31.176407,584024741
2019-01-21,31.188656,31.389185,30.956667,31.212870,31.212870,531048792
2019-01-22,31.213305,32.019772,30.324675,31.684425,31.684425,589374367
2019-01-23,31.669024,32.386166,31.558426,32.001957,32.001957,613521888
2019-01-24,32.042973,33.042126,31.427628,32.776108,32.776108,614405338
2019-01-25,32.820435,33.209595,32.273338,32.981812,32.981812,661476020
2019-01-26,32.967960,33.950012,32.866627,33.150524,33.150524,694481467
2019-01-27,33.081963,33.345749,32.080502,32.592834,32.592834,678149673
2019-01-28,32.517124,32.716747,30.523111,31.199259,31.199259,812860294
